Region,Date,Pollutant,Concentration_µg/m³
Nafplio,2023-01-30 08:00:00,Ozone (O₃) µg/m³,59.087578
Nafplio,2023-01-30 16:00:00,Ozone (O₃) µg/m³,55.924362
Nafplio,2023-01-31 00:00:00,Ozone (O₃) µg/m³,48.847622
Nafplio,2023-01-31 08:00:00,Ozone (O₃) µg/m³,67.53566
Nafplio,2023-01-31 16:00:00,Ozone (O₃) µg/m³,60.66638
Tripoli,2023-01-01 00:00:00,Ozone (O₃) µg/m³,52.076393
Tripoli,2023-01-01 08:00:00,Ozone (O₃) µg/m³,64.705505
Tripoli,2023-01-01 16:00:00,Ozone (O₃) µg/m³,54.036026
Tripoli,2023-01-02 00:00:00,Ozone (O₃) µg/m³,55.657295
Tripoli,2023-01-02 08:00:00,Ozone (O₃) µg/m³,66.35787
Tripoli,2023-01-02 16:00:00,Ozone (O₃) µg/m³,50.30567
Tripoli,2023-01-03 00:00:00,Ozone (O₃) µg/m³,56.57166
Tripoli,2023-01-03 08:00:00,Ozone (O₃) µg/m³,63.312065
Tripoli,2023-01-03 16:00:00,Ozone (O₃) µg/m³,48.476364
Tripoli,2023-01-04 00:00:00,Ozone (O₃) µg/m³,52.45822
Tripoli,2023-01-04 08:00:00,Ozone (O₃) µg/m³,57.5698
Tripoli,2023-01-04 16:00:00,Ozone (O₃) µg/m³,39.898094
Tripoli,2023-01-05 00:00:00,Ozone (O₃) µg/m³,40.797035
Tripoli,2023-01-05 08:00:00,Ozone (O₃) µg/m³,61.44835
Tripoli,2023-01-05 16:00:00,Ozone (O₃) µg/m³,52.311333
Tripoli,2023-01-06 00:00:00,Ozone (O₃) µg/m³,54.362732
Tripoli,2023-01-06 08:00:00,Ozone (O₃) µg/m³,64.50766
Tripoli,2023-01-06 16:00:00,Ozone (O₃) µg/m³,47.278484
Tripoli,2023-01-07 00:00:00,Ozone (O₃) µg/m³,52.859066
Tripoli,2023-01-07 08:00:00,Ozone (O₃) µg/m³,63.125774
Tripoli,2023-01-07 16:00:00,Ozone (O₃) µg/m³,47.210075
Tripoli,2023-01-08 00:00:00,Ozone (O₃) µg/m³,51.271942
Tripoli,2023-01-08 08:00:00,Ozone (O₃) µg/m³,61.365013
Tripoli,2023-01-08 16:00:00,Ozone (O₃) µg/m³,43.204063
Tripoli,2023-01-09 00:00:00,Ozone (O₃) µg/m³,54.178307
Tripoli,2023-01-09 08:00:00,Ozone (O₃) µg/m³,63.19803
Tripoli,2023-01-09 16:00:00,Ozone (O₃) µg/m³,61.517166
Tripoli,2023-01-10 00:00:00,Ozone (O₃) µg/m³,69.46323
Tripoli,2023-01-10 08:00:00,Ozone (O₃) µg/m³,68.98253
Tripoli,2023-01-10 16:00:00,Ozone (O₃) µg/m³,65.21068
Tripoli,2023-01-11 00:00:00,Ozone (O₃) µg/m³,51.622787
Tripoli,2023-01-11 08:00:00,Ozone (O₃) µg/m³,62.53521
Tripoli,2023-01-11 16:00:00,Ozone (O₃) µg/m³,42.90803
Tripoli,2023-01-12 00:00:00,Ozone (O₃) µg/m³,44.79679
Tripoli,2023-01-12 08:00:00,Ozone (O₃) µg/m³,61.109993
Tripoli,2023-01-12 16:00:00,Ozone (O₃) µg/m³,42.40435
Tripoli,2023-01-13 00:00:00,Ozone (O₃) µg/m³,41.215218
Tripoli,2023-01-13 08:00:00,Ozone (O₃) µg/m³,62.044495
Tripoli,2023-01-13 16:00:00,Ozone (O₃) µg/m³,45.104565
Tripoli,2023-01-14 00:00:00,Ozone (O₃) µg/m³,41.484528
